n_training,n_neurons,l_noise,train_algo,q_validate,q_regular,c_regular,epochs,stop,best_perf,best_vperf,best_tperf,net_true_error
1000,20,0.1,traingdx,TRUE,TRUE,0.5,15,Validation stop.,176.3451842,176.3330589,NaN,1.948476284
200,40,0.1,traingdx,TRUE,TRUE,0.5,11,Validation stop.,700.4572384,700.5078984,NaN,2.010215224
200,10,1,traingdx,TRUE,TRUE,0.5,12,Validation stop.,45.82253363,45.88111649,NaN,2.028836665
50,10,0.1,trainlm,FALSE,TRUE,0.5,0,Performance goal met.,-0.684983406,NaN,NaN,2.210002776
1000,10,0.5,traingdx,TRUE,TRUE,0.1,12,Validation stop.,11.18667235,10.97905357,NaN,2.303500851
1000,5,1,traingdx,TRUE,TRUE,0.5,13,Validation stop.,13.06592117,13.04876521,NaN,2.417778092
50,20,1,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.964123762,NaN,NaN,2.451290607
50,40,1,trainscg,TRUE,TRUE,0.1,206,Validation stop.,45.19134092,47.21714182,NaN,2.535614736
1000,40,0.1,traingdx,TRUE,TRUE,0.1,8,Validation stop.,142.4424283,142.6226972,NaN,2.719110202
50,20,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,3.797456635,3.237729428,NaN,2.898838288
1000,20,1,traingdx,TRUE,TRUE,0.1,21,Validation stop.,38.65930506,38.70828965,NaN,2.948001954
50,5,1,traingdx,TRUE,TRUE,0.1,11,Validation stop.,5.651379818,6.488169218,NaN,3.076111047
1000,20,0.5,traingdx,TRUE,TRUE,0.5,12,Validation stop.,177.3311904,177.3877212,NaN,3.078033131
1000,40,0.1,trainrp,TRUE,TRUE,0.5,33,Validation stop.,5.135920109,5.028486126,NaN,3.192961831
50,5,0.5,trainlm,FALSE,TRUE,0.5,0,Performance goal met.,-0.057492891,NaN,NaN,3.248770205
200,20,0.1,trainlm,TRUE,TRUE,0.5,1,Maximum MU reached.,0.236588464,0.180938456,NaN,3.459593154
200,5,0.5,trainlm,TRUE,TRUE,0.5,1,Maximum MU reached.,0.125827637,0.040142363,NaN,3.559743417
50,20,1,traingdx,TRUE,TRUE,0.1,19,Validation stop.,38.62117349,38.94932359,NaN,3.605897
1000,10,1,traingdx,TRUE,TRUE,0.5,10,Validation stop.,46.79898239,46.81524446,NaN,3.640349926
200,40,0.1,traingdx,TRUE,TRUE,0.1,14,Validation stop.,143.4745775,143.0994138,NaN,3.856132126
200,20,0.5,traingdx,TRUE,TRUE,0.1,16,Validation stop.,39.08388368,38.85890241,NaN,4.051666218
200,20,0.5,traingdx,TRUE,TRUE,0.5,8,Validation stop.,177.9730925,178.236496,NaN,4.135493096
1000,10,1,traingdx,TRUE,FALSE,0.5,19,Validation stop.,5.578486702,5.957080198,NaN,4.436916524
50,20,0.5,traingdx,TRUE,TRUE,0.5,14,Validation stop.,177.8968817,177.9183453,NaN,4.603777693
50,20,1,traingdx,TRUE,TRUE,0.5,10,Validation stop.,178.7884776,178.4224934,NaN,5.337073281
50,20,0.1,trainlm,TRUE,TRUE,0.5,0,Performance goal met.,-1.581714609,-1.239541722,NaN,5.839476589
50,10,1,traingdx,TRUE,TRUE,1.00E-06,10,Validation stop.,7.689929946,5.716757808,NaN,5.85943375
1000,40,0.5,traingdx,TRUE,TRUE,0.5,9,Validation stop.,703.0326299,702.8862158,NaN,6.109167289
1000,20,0.1,trainlm,FALSE,TRUE,0.5,0,Performance goal met.,-1.802735959,NaN,NaN,6.118149614
50,40,1,traingdx,TRUE,TRUE,1.00E-06,12,Validation stop.,8.804797742,6.943088157,NaN,7.309809823
50,40,0.1,traingdx,TRUE,TRUE,0.1,9,Validation stop.,147.0069364,147.6200308,NaN,7.822215649
50,40,0.1,trainlm,FALSE,TRUE,0.1,1,Maximum MU reached.,6.14065204,NaN,NaN,7.990935118
1000,40,1,traingdx,TRUE,TRUE,0.1,16,Validation stop.,149.5289577,148.3447674,NaN,9.602957531
50,40,0.5,trainlm,FALSE,TRUE,0.5,1,Maximum MU reached.,3.903027694,NaN,NaN,9.605969284
50,40,1,traingdx,TRUE,TRUE,0.1,13,Validation stop.,151.7271458,150.7137304,NaN,10.34237228
1000,40,0.1,trainlm,FALSE,TRUE,0.5,1,Maximum MU reached.,5.87597236,NaN,NaN,11.15966546
50,40,1,traingdx,TRUE,TRUE,0.5,9,Validation stop.,707.4635413,706.4889753,NaN,11.79642315
200,20,1,traingdx,TRUE,TRUE,0.5,9,Validation stop.,182.2279251,183.1101979,NaN,12.57240499
200,40,0.5,traingdx,TRUE,TRUE,0.5,8,Validation stop.,706.6931146,706.3898683,NaN,13.3319361
1000,40,0.1,trainlm,TRUE,TRUE,0.5,1,Maximum MU reached.,7.128668568,7.608075073,NaN,13.5967052
200,40,0.1,trainlm,FALSE,TRUE,0.5,1,Maximum MU reached.,3.134160689,NaN,NaN,14.26165662
200,40,0.1,trainlm,TRUE,TRUE,0.1,1,Maximum MU reached.,13.16284287,14.37553311,NaN,14.8657126
50,40,1,trainlm,FALSE,TRUE,0.1,1,Maximum MU reached.,17.03479673,NaN,NaN,17.15012786
50,40,0.5,traingdx,TRUE,TRUE,0.5,8,Validation stop.,708.7685339,708.6833118,NaN,18.21905663
1000,40,0.1,trainlm,TRUE,TRUE,0.1,1,Maximum MU reached.,18.95266259,18.77017303,NaN,20.55237687
1000,40,0.1,trainlm,FALSE,TRUE,0.1,0,Minimum gradient reached.,17.99569614,NaN,NaN,26.4199
50,40,1,trainlm,TRUE,TRUE,0.5,1,Maximum MU reached.,15.77519352,17.47356774,NaN,28.02453576
50,40,0.1,trainlm,FALSE,TRUE,0.5,1,Maximum MU reached.,19.84887946,NaN,NaN,28.71957989
50,40,0.1,trainlm,TRUE,TRUE,0.5,1,Maximum MU reached.,17.7454561,17.70198892,NaN,29.18211604
50,40,0.1,trainlm,TRUE,TRUE,0.1,1,Maximum MU reached.,25.85969866,28.58758502,NaN,29.59281937
200,40,0.1,trainlm,TRUE,TRUE,0.5,1,Maximum MU reached.,15.87307524,12.21523092,NaN,30.0758214
200,40,0.1,trainlm,FALSE,TRUE,0.1,1,Maximum MU reached.,29.92386882,NaN,NaN,33.42247831
1000,40,0.5,trainlm,FALSE,TRUE,0.1,1,Maximum MU reached.,35.52561748,NaN,NaN,39.13148238
200,40,0.5,trainlm,TRUE,TRUE,0.5,1,Maximum MU reached.,20.27034209,21.01739355,NaN,40.48970685
200,40,0.5,trainlm,FALSE,TRUE,0.5,1,Maximum MU reached.,23.05151718,NaN,NaN,44.95153304
